# of Solutions,avg. Solution Length,Time (micro-seconds),Median Solution Length, Median Set Value,Sum of Set,Target Value,SpecificSolutionLength,SpecificSolutionMedian,Occurence
0,0.0000,24,0,512,0,0,0,0,
0,0.0000,54,0,422,0,0,0,0,
0,0.0000,58,0,369,0,0,0,0,
0,0.0000,52,0,500,0,0,0,0,
0,0.0000,28,0,274,0,0,0,0,
0,0.0000,42,0,620,0,0,0,0,
0,0.0000,28,0,413,0,0,0,0,
0,0.0000,49,0,598,0,0,0,0,
0,0.0000,42,0,468,0,0,0,0,
0,0.0000,88,0,195,0,0,0,0,
0,0.0000,73,0,348,0,0,0,0,
0,0.0000,67,0,435,0,0,0,0,
0,0.0000,77,0,394,0,0,0,0,
0,0.0000,93,0,286,0,0,0,0,
0,0.0000,53,0,528,0,0,0,0,
0,0.0000,131,0,304,0,0,0,0,
0,0.0000,120,0,728,0,0,0,0,
0,0.0000,151,0,733,0,0,0,0,
0,0.0000,132,0,577,0,0,0,0,
0,0.0000,104,0,409,0,0,0,0,
0,0.0000,154,0,542,0,0,0,0,
0,0.0000,257,0,407,0,0,0,0,
0,0.0000,307,0,341,0,0,0,0,
0,0.0000,262,0,509,0,0,0,0,
0,0.0000,455,0,513,0,0,0,0,
0,0.0000,92,0,383,0,0,11,367,
0,0.0000,336,0,478,0,0,0,0,
0,0.0000,366,0,656,0,0,12,428,
0,0.0000,372,0,315,0,0,12,236,
0,0.0000,462,0,457,0,0,0,0,
0,0.0000,479,0,710,0,0,0,0,
0,0.0000,246,0,311,0,0,12,808,
0,0.0000,570,0,669,0,0,0,0,
0,0.0000,892,0,446,0,0,13,169,
0,0.0000,73,0,352,0,0,13,502,
0,0.0000,591,0,301,0,0,13,740,
0,0.0000,292,0,328,0,0,13,486,
0,0.0000,227,0,569,0,0,13,390,
0,0.0000,924,0,358,0,0,0,0,
0,0.0000,1895,0,663,0,0,0,0,
0,0.0000,419,0,360,0,0,14,123,
0,0.0000,2262,0,583,0,0,0,0,
0,0.0000,1148,0,679,0,0,14,809,
0,0.0000,74,0,548,0,0,14,398,
0,0.0000,365,0,426,0,0,14,426,
0,0.0000,86,0,656,0,0,15,404,
0,0.0000,258,0,488,0,0,15,409,
0,0.0000,45,0,482,0,0,15,341,
0,0.0000,3794,0,585,0,0,0,0,
0,0.0000,1004,0,365,0,0,15,770,
0,0.0000,109,0,481,0,0,15,481,
0,0.0000,523,0,473,0,0,16,319,
0,0.0000,9015,0,405,0,0,0,0,
0,0.0000,528,0,573,0,0,16,337,
0,0.0000,749,0,268,0,0,16,191,
0,0.0000,523,0,658,0,0,16,693,
0,0.0000,160,0,567,0,0,16,418,
0,0.0000,759,0,164,0,0,17,164,
0,0.0000,16817,0,706,0,0,0,0,
0,0.0000,885,0,408,0,0,17,283,
0,0.0000,16254,0,568,0,0,0,0,
0,0.0000,452,0,414,0,0,17,310,
0,0.0000,556,0,478,0,0,17,195,
0,0.0000,828,0,549,0,0,18,331,
0,0.0000,110,0,664,0,0,18,563,
0,0.0000,686,0,301,0,0,18,549,
0,0.0000,339,0,378,0,0,18,353,
0,0.0000,8622,0,554,0,0,18,809,
0,0.0000,9516,0,663,0,0,18,710,
0,0.0000,201,0,510,0,0,19,298,
0,0.0000,1392,0,436,0,0,19,328,
0,0.0000,926,0,357,0,0,19,166,
0,0.0000,566,0,473,0,0,19,366,
0,0.0000,1117,0,444,0,0,19,430,
0,0.0000,449,0,311,0,0,19,267,
0,0.0000,467,0,566,0,0,20,325,
0,0.0000,357,0,635,0,0,20,292,
0,0.0000,128,0,568,0,0,20,201,
0,0.0000,345,0,498,0,0,20,271,
0,0.0000,181,0,567,0,0,20,360,
0,0.0000,442,0,688,0,0,20,522,
0,0.0000,1844,0,556,0,0,21,828,
0,0.0000,496,0,488,0,0,21,303,
0,0.0000,984,0,388,0,0,21,413,
0,0.0000,11,0,893,0,0,0,0,
0,0.0000,36,0,353,0,0,0,0,
0,0.0000,9,0,375,0,0,0,0,
0,0.0000,23,0,372,0,0,0,0,
0,0.0000,35,0,144,0,0,0,0,
0,0.0000,8,0,500,0,0,0,0,
0,0.0000,8,0,555,0,0,0,0,
0,0.0000,39,0,694,0,0,0,0,
0,0.0000,38,0,678,0,0,0,0,
0,0.0000,14,0,845,0,0,0,0,
0,0.0000,16,0,645,0,0,0,0,
0,0.0000,14,0,365,0,0,0,0,
0,0.0000,18,0,488,0,0,0,0,
0,0.0000,26,0,236,0,0,0,0,
0,0.0000,54,0,332,0,0,0,0,
0,0.0000,39,0,686,0,0,0,0,
0,0.0000,38,0,512,0,0,0,0,
0,0.0000,39,0,422,0,0,0,0,
0,0.0000,23,0,369,0,0,0,0,
0,0.0000,67,0,500,0,0,0,0,
0,0.0000,50,0,274,0,0,0,0,
0,0.0000,65,0,620,0,0,0,0,
0,0.0000,60,0,413,0,0,8,368,
0,0.0000,64,0,598,0,0,0,0,
0,0.0000,50,0,468,0,0,0,0,
0,0.0000,101,0,195,0,0,0,0,
0,0.0000,76,0,348,0,0,0,0,
0,0.0000,77,0,435,0,0,0,0,
0,0.0000,73,0,394,0,0,0,0,
0,0.0000,73,0,286,0,0,0,0,
0,0.0000,70,0,528,0,0,0,0,
0,0.0000,128,0,304,0,0,0,0,
0,0.0000,121,0,728,0,0,0,0,
0,0.0000,122,0,733,0,0,0,0,
0,0.0000,136,0,577,0,0,0,0,
0,0.0000,139,0,409,0,0,0,0,
0,0.0000,119,0,542,0,0,0,0,
0,0.0000,227,0,407,0,0,0,0,
0,0.0000,252,0,341,0,0,0,0,
0,0.0000,16,0,509,0,0,11,508,
0,0.0000,239,0,513,0,0,0,0,
0,0.0000,119,0,383,0,0,11,367,
0,0.0000,252,0,478,0,0,0,0,
0,0.0000,180,0,656,0,0,12,428,
0,0.0000,281,0,315,0,0,12,687,
0,0.0000,80,0,457,0,0,12,457,
0,0.0000,302,0,710,0,0,12,710,
0,0.0000,228,0,311,0,0,12,229,
0,0.0000,469,0,669,0,0,0,0,
0,0.0000,943,0,446,0,0,0,0,
0,0.0000,976,0,352,0,0,0,0,
0,0.0000,1134,0,301,0,0,0,0,
0,0.0000,521,0,328,0,0,13,393,
0,0.0000,82,0,569,0,0,13,390,
0,0.0000,419,0,358,0,0,13,358,
0,0.0000,2199,0,663,0,0,0,0,
0,0.0000,186,0,360,0,0,14,255,
0,0.0000,818,0,583,0,0,14,266,
0,0.0000,572,0,679,0,0,14,809,
0,0.0000,2084,0,548,0,0,0,0,
0,0.0000,207,0,426,0,0,14,269,
0,0.0000,348,0,656,0,0,15,404,
0,0.0000,165,0,488,0,0,15,333,
0,0.0000,381,0,482,0,0,15,372,
0,0.0000,3674,0,585,0,0,0,0,
0,0.0000,313,0,365,0,0,15,325,
0,0.0000,1753,0,481,0,0,15,223,
0,0.0000,8246,0,473,0,0,0,0,
0,0.0000,342,0,405,0,0,16,480,
0,0.0000,158,0,573,0,0,16,337,
0,0.0000,1564,0,268,0,0,16,256,
0,0.0000,1039,0,658,0,0,16,702,
0,0.0000,402,0,567,0,0,16,287,
0,0.0000,1172,0,164,0,0,17,95,
0,0.0000,2081,0,706,0,0,17,706,
0,0.0000,311,0,408,0,0,17,312,
0,0.0000,30,0,568,0,0,17,447,
0,0.0000,280,0,414,0,0,17,479,
0,0.0000,328,0,478,0,0,17,478,
0,0.0000,376,0,549,0,0,18,341,
0,0.0000,520,0,664,0,0,18,756,
0,0.0000,318,0,301,0,0,18,256,
0,0.0000,300,0,378,0,0,18,378,
0,0.0000,191,0,554,0,0,18,378,
0,0.0000,147,0,663,0,0,18,81,
0,0.0000,86,0,510,0,0,19,298,
0,0.0000,232,0,436,0,0,19,365,
0,0.0000,517,0,357,0,0,19,424,
0,0.0000,853,0,473,0,0,19,471,
0,0.0000,986,0,444,0,0,19,430,
0,0.0000,694,0,311,0,0,19,287,
0,0.0000,2022,0,566,0,0,20,154,
0,0.0000,283,0,635,0,0,20,467,
0,0.0000,156,0,568,0,0,20,395,
0,0.0000,1122,0,498,0,0,20,271,
0,0.0000,313,0,567,0,0,20,241,
0,0.0000,59,0,688,0,0,20,522,
0,0.0000,474,0,556,0,0,21,518,
0,0.0000,99,0,488,0,0,21,206,
0,0.0000,982,0,388,0,0,21,201,
0,0.0000,8,0,893,0,0,0,0,
0,0.0000,23,0,353,0,0,0,0,
0,0.0000,9,0,375,0,0,0,0,
0,0.0000,9,0,372,0,0,0,0,
0,0.0000,8,0,144,0,0,0,0,
0,0.0000,11,0,500,0,0,0,0,
0,0.0000,10,0,555,0,0,0,0,
0,0.0000,19,0,694,0,0,0,0,
0,0.0000,20,0,678,0,0,0,0,
0,0.0000,16,0,845,0,0,0,0,
0,0.0000,39,0,645,0,0,0,0,
0,0.0000,37,0,365,0,0,0,0,
0,0.0000,37,0,488,0,0,0,0,
0,0.0000,43,0,236,0,0,0,0,
0,0.0000,42,0,332,0,0,0,0,
0,0.0000,30,0,686,0,0,0,0,
0,0.0000,42,0,512,0,0,0,0,
0,0.0000,43,0,422,0,0,0,0,
0,0.0000,42,0,369,0,0,0,0,
0,0.0000,55,0,500,0,0,0,0,
0,0.0000,34,0,274,0,0,0,0,
0,0.0000,28,0,620,0,0,0,0,
0,0.0000,28,0,413,0,0,0,0,
0,0.0000,69,0,598,0,0,0,0,
0,0.0000,69,0,468,0,0,0,0,
0,0.0000,91,0,195,0,0,0,0,
0,0.0000,39,0,348,0,0,9,264,
0,0.0000,82,0,435,0,0,0,0,
0,0.0000,81,0,394,0,0,0,0,
0,0.0000,52,0,286,0,0,0,0,
0,0.0000,80,0,528,0,0,0,0,
0,0.0000,111,0,304,0,0,0,0,
0,0.0000,166,0,728,0,0,0,0,
0,0.0000,136,0,733,0,0,0,0,
0,0.0000,164,0,577,0,0,0,0,
0,0.0000,221,0,409,0,0,0,0,
0,0.0000,402,0,542,0,0,10,278,
0,0.0000,304,0,407,0,0,0,0,
0,0.0000,329,0,341,0,0,0,0,
0,0.0000,55,0,509,0,0,11,509,
0,0.0000,370,0,513,0,0,0,0,
0,0.0000,52,0,383,0,0,11,383,
0,0.0000,266,0,478,0,0,0,0,
0,0.0000,610,0,656,0,0,0,0,
0,0.0000,197,0,315,0,0,12,236,
0,0.0000,72,0,457,0,0,12,457,
0,0.0000,505,0,710,0,0,0,0,
0,0.0000,499,0,311,0,0,0,0,
0,0.0000,508,0,669,0,0,0,0,
0,0.0000,263,0,446,0,0,13,242,
0,0.0000,165,0,352,0,0,13,352,
0,0.0000,294,0,301,0,0,13,892,
0,0.0000,912,0,328,0,0,0,0,
0,0.0000,1291,0,569,0,0,0,0,
0,0.0000,218,0,358,0,0,13,379,
0,0.0000,892,0,663,0,0,14,387,
0,0.0000,135,0,360,0,0,14,138,
0,0.0000,1938,0,583,0,0,0,0,
0,0.0000,107,0,679,0,0,14,366,
0,0.0000,378,0,548,0,0,14,435,
0,0.0000,265,0,426,0,0,14,269,
0,0.0000,3793,0,656,0,0,0,0,
0,0.0000,1306,0,488,0,0,15,301,
0,0.0000,1218,0,482,0,0,15,613,
0,0.0000,205,0,585,0,0,15,408,
0,0.0000,45,0,365,0,0,15,282,
0,0.0000,978,0,481,0,0,15,223,
0,0.0000,932,0,473,0,0,16,251,
0,0.0000,216,0,405,0,0,16,340,
0,0.0000,189,0,573,0,0,16,287,
0,0.0000,432,0,268,0,0,16,241,
0,0.0000,274,0,658,0,0,16,442,
0,0.0000,116,0,567,0,0,16,324,
0,0.0000,1709,0,164,0,0,17,98,
0,0.0000,16521,0,706,0,0,0,0,
0,0.0000,762,0,408,0,0,17,283,
0,0.0000,6215,0,568,0,0,17,273,
0,0.0000,630,0,414,0,0,17,517,
0,0.0000,153,0,478,0,0,17,478,
0,0.0000,72,0,549,0,0,18,341,
0,0.0000,3380,0,664,0,0,18,225,
0,0.0000,1236,0,301,0,0,18,244,
0,0.0000,400,0,378,0,0,18,353,
0,0.0000,10367,0,554,0,0,18,378,
0,0.0000,1377,0,663,0,0,18,81,
0,0.0000,262,0,510,0,0,19,317,
0,0.0000,155,0,436,0,0,19,302,
0,0.0000,295,0,357,0,0,19,317,
0,0.0000,80,0,473,0,0,19,321,
0,0.0000,244,0,444,0,0,19,346,
0,0.0000,687,0,311,0,0,19,294,
0,0.0000,2498,0,566,0,0,20,460,
0,0.0000,440,0,635,0,0,20,157,
0,0.0000,1153,0,568,0,0,20,385,
0,0.0000,1099,0,498,0,0,20,271,
0,0.0000,269,0,567,0,0,20,219,
0,0.0000,313,0,688,0,0,20,522,
0,0.0000,185,0,556,0,0,21,456,
0,0.0000,423,0,488,0,0,21,206,
0,0.0000,995,0,388,0,0,21,325,
0,0.0000,8,0,893,0,0,0,0,
0,0.0000,9,0,353,0,0,0,0,
0,0.0000,8,0,375,0,0,0,0,
0,0.0000,8,0,372,0,0,0,0,
0,0.0000,7,0,144,0,0,0,0,
0,0.0000,7,0,500,0,0,0,0,
0,0.0000,7,0,555,0,0,0,0,
0,0.0000,11,0,694,0,0,0,0,
0,0.0000,32,0,678,0,0,0,0,
0,0.0000,10,0,845,0,0,0,0,
0,0.0000,10,0,645,0,0,0,0,
0,0.0000,10,0,365,0,0,0,0,
0,0.0000,10,0,488,0,0,0,0,
0,0.0000,33,0,236,0,0,0,0,
0,0.0000,75,0,332,0,0,0,0,
0,0.0000,38,0,686,0,0,0,0,
0,0.0000,49,0,512,0,0,0,0,
0,0.0000,41,0,422,0,0,0,0,
0,0.0000,45,0,369,0,0,0,0,
0,0.0000,56,0,500,0,0,0,0,
0,0.0000,30,0,274,0,0,0,0,
0,0.0000,56,0,620,0,0,0,0,
0,0.0000,54,0,413,0,0,0,0,
0,0.0000,54,0,598,0,0,0,0,
0,0.0000,69,0,468,0,0,0,0,
0,0.0000,95,0,195,0,0,0,0,
0,0.0000,68,0,348,0,0,0,0,
0,0.0000,89,0,435,0,0,0,0,
0,0.0000,85,0,394,0,0,9,317,
0,0.0000,93,0,286,0,0,0,0,
0,0.0000,93,0,528,0,0,0,0,
0,0.0000,158,0,304,0,0,0,0,
0,0.0000,37,0,728,0,0,10,347,
0,0.0000,160,0,733,0,0,0,0,
0,0.0000,133,0,577,0,0,0,0,
0,0.0000,138,0,409,0,0,0,0,
0,0.0000,134,0,542,0,0,0,0,
0,0.0000,236,0,407,0,0,0,0,
0,0.0000,59,0,341,0,0,11,319,
0,0.0000,257,0,509,0,0,11,384,
0,0.0000,71,0,513,0,0,11,513,
0,0.0000,277,0,383,0,0,0,0,
0,0.0000,158,0,478,0,0,11,691,
0,0.0000,535,0,656,0,0,0,0,
0,0.0000,683,0,315,0,0,0,0,
0,0.0000,49,0,457,0,0,12,457,
0,0.0000,795,0,710,0,0,0,0,
0,0.0000,314,0,311,0,0,12,229,
0,0.0000,636,0,669,0,0,0,0,
0,0.0000,1203,0,446,0,0,0,0,
0,0.0000,157,0,352,0,0,13,262,
0,0.0000,176,0,301,0,0,13,270,
0,0.0000,212,0,328,0,0,13,328,
0,0.0000,936,0,569,0,0,0,0,
0,0.0000,554,0,358,0,0,13,358,
0,0.0000,375,0,663,0,0,14,459,
0,0.0000,322,0,360,0,0,14,138,
0,0.0000,2367,0,583,0,0,0,0,
0,0.0000,1793,0,679,0,0,0,0,
0,0.0000,41,0,548,0,0,14,398,
0,0.0000,143,0,426,0,0,14,269,
0,0.0000,3697,0,656,0,0,0,0,
0,0.0000,117,0,488,0,0,15,409,
0,0.0000,119,0,482,0,0,15,482,
0,0.0000,213,0,585,0,0,15,408,
0,0.0000,1865,0,365,0,0,15,809,
0,0.0000,854,0,481,0,0,15,223,
0,0.0000,257,0,473,0,0,16,319,
0,0.0000,127,0,405,0,0,16,335,
0,0.0000,9107,0,573,0,0,0,0,
0,0.0000,464,0,268,0,0,16,256,
0,0.0000,333,0,658,0,0,16,396,
0,0.0000,73,0,567,0,0,16,418,
0,0.0000,776,0,164,0,0,17,108,
0,0.0000,16935,0,706,0,0,0,0,
0,0.0000,773,0,408,0,0,17,283,
0,0.0000,1110,0,568,0,0,17,706,
0,0.0000,361,0,414,0,0,17,211,
0,0.0000,1187,0,478,0,0,17,195,
0,0.0000,224,0,549,0,0,18,341,
0,0.0000,467,0,664,0,0,18,593,
0,0.0000,566,0,301,0,0,18,549,
0,0.0000,411,0,378,0,0,18,353,
0,0.0000,165,0,554,0,0,18,378,
0,0.0000,2524,0,663,0,0,18,501,
0,0.0000,568,0,510,0,0,19,424,
0,0.0000,552,0,436,0,0,19,302,
0,0.0000,438,0,357,0,0,19,264,
0,0.0000,48,0,473,0,0,19,278,
0,0.0000,393,0,444,0,0,19,375,
0,0.0000,1123,0,311,0,0,19,207,
0,0.0000,141,0,566,0,0,20,325,
0,0.0000,274,0,635,0,0,20,215,
0,0.0000,35,0,568,0,0,20,327,
0,0.0000,621,0,498,0,0,20,271,
0,0.0000,388,0,567,0,0,20,241,
0,0.0000,55,0,688,0,0,20,522,
0,0.0000,350,0,556,0,0,21,456,
0,0.0000,87,0,488,0,0,21,200,
0,0.0000,643,0,388,0,0,21,293,
0,0.0000,8,0,893,0,0,0,0,
0,0.0000,30,0,353,0,0,0,0,
0,0.0000,30,0,375,0,0,0,0,
0,0.0000,30,0,372,0,0,0,0,
0,0.0000,22,0,144,0,0,0,0,
0,0.0000,30,0,500,0,0,0,0,
0,0.0000,7,0,555,0,0,0,0,
0,0.0000,11,0,694,0,0,0,0,
0,0.0000,33,0,678,0,0,0,0,
0,0.0000,1,0,845,0,0,6,844,
0,0.0000,33,0,645,0,0,0,0,
0,0.0000,33,0,365,0,0,0,0,
0,0.0000,31,0,488,0,0,0,0,
0,0.0000,39,0,236,0,0,0,0,
0,0.0000,17,0,332,0,0,0,0,
0,0.0000,38,0,686,0,0,0,0,
0,0.0000,32,0,512,0,0,0,0,
0,0.0000,35,0,422,0,0,0,0,
0,0.0000,43,0,369,0,0,0,0,
0,0.0000,45,0,500,0,0,0,0,
0,0.0000,67,0,274,0,0,0,0,
0,0.0000,65,0,620,0,0,0,0,
0,0.0000,65,0,413,0,0,0,0,
0,0.0000,53,0,598,0,0,0,0,
0,0.0000,52,0,468,0,0,0,0,
0,0.0000,70,0,195,0,0,0,0,
0,0.0000,68,0,348,0,0,0,0,
0,0.0000,73,0,435,0,0,0,0,
0,0.0000,54,0,394,0,0,0,0,
0,0.0000,76,0,286,0,0,0,0,
0,0.0000,90,0,528,0,0,0,0,
0,0.0000,136,0,304,0,0,0,0,
0,0.0000,4,0,728,0,0,10,349,
0,0.0000,133,0,733,0,0,0,0,
0,0.0000,172,0,577,0,0,0,0,
0,0.0000,122,0,409,0,0,0,0,
0,0.0000,45,0,542,0,0,10,732,
0,0.0000,300,0,407,0,0,0,0,
0,0.0000,74,0,341,0,0,11,840,
0,0.0000,231,0,509,0,0,0,0,
0,0.0000,295,0,513,0,0,0,0,
0,0.0000,233,0,383,0,0,0,0,
0,0.0000,22,0,478,0,0,11,465,
0,0.0000,15,0,656,0,0,12,428,
0,0.0000,256,0,315,0,0,12,315,
0,0.0000,223,0,457,0,0,12,617,
0,0.0000,87,0,710,0,0,12,710,
0,0.0000,119,0,311,0,0,12,311,
0,0.0000,502,0,669,0,0,0,0,
0,0.0000,888,0,446,0,0,0,0,
0,0.0000,959,0,352,0,0,0,0,
0,0.0000,131,0,301,0,0,13,270,
0,0.0000,728,0,328,0,0,13,328,
0,0.0000,937,0,569,0,0,0,0,
0,0.0000,238,0,358,0,0,13,237,
0,0.0000,58,0,663,0,0,14,459,
0,0.0000,940,0,360,0,0,14,779,
0,0.0000,708,0,583,0,0,14,283,
0,0.0000,1798,0,679,0,0,0,0,
0,0.0000,957,0,548,0,0,14,302,
0,0.0000,106,0,426,0,0,14,200,
0,0.0000,45,0,656,0,0,15,610,
0,0.0000,4074,0,488,0,0,0,0,
0,0.0000,3712,0,482,0,0,0,0,
0,0.0000,517,0,585,0,0,15,646,
0,0.0000,687,0,365,0,0,15,279,
0,0.0000,831,0,481,0,0,15,296,
0,0.0000,142,0,473,0,0,16,473,
0,0.0000,641,0,405,0,0,16,507,
0,0.0000,500,0,573,0,0,16,148,
0,0.0000,645,0,268,0,0,16,268,
0,0.0000,293,0,658,0,0,16,442,
0,0.0000,143,0,567,0,0,16,330,
0,0.0000,912,0,164,0,0,17,98,
0,0.0000,17514,0,706,0,0,0,0,
0,0.0000,276,0,408,0,0,17,312,
0,0.0000,10008,0,568,0,0,17,700,
0,0.0000,540,0,414,0,0,17,310,
0,0.0000,165,0,478,0,0,17,361,
0,0.0000,1274,0,549,0,0,18,338,
0,0.0000,208,0,664,0,0,18,563,
0,0.0000,461,0,301,0,0,18,269,
0,0.0000,1204,0,378,0,0,18,278,
0,0.0000,203,0,554,0,0,18,477,
0,0.0000,276,0,663,0,0,18,81,
0,0.0000,385,0,510,0,0,19,298,
0,0.0000,110,0,436,0,0,19,264,
0,0.0000,298,0,357,0,0,19,317,
0,0.0000,137,0,473,0,0,19,321,
0,0.0000,859,0,444,0,0,19,430,
0,0.0000,1486,0,311,0,0,19,311,
0,0.0000,543,0,566,0,0,20,325,
0,0.0000,1641,0,635,0,0,20,608,
0,0.0000,148,0,568,0,0,20,494,
0,0.0000,1048,0,498,0,0,20,270,
0,0.0000,397,0,567,0,0,20,319,
0,0.0000,210,0,688,0,0,20,209,
0,0.0000,77,0,556,0,0,21,381,
0,0.0000,274,0,488,0,0,21,206,
0,0.0000,662,0,388,0,0,21,325,
0,0.0000,8,0,893,0,0,0,0,
0,0.0000,35,0,353,0,0,0,0,
0,0.0000,35,0,375,0,0,0,0,
0,0.0000,34,0,372,0,0,0,0,
0,0.0000,9,0,144,0,0,0,0,
0,0.0000,35,0,500,0,0,0,0,
0,0.0000,34,0,555,0,0,0,0,
0,0.0000,38,0,694,0,0,0,0,
0,0.0000,37,0,678,0,0,0,0,
0,0.0000,33,0,845,0,0,0,0,
0,0.0000,37,0,645,0,0,0,0,
0,0.0000,32,0,365,0,0,0,0,
0,0.0000,18,0,488,0,0,0,0,
0,0.0000,21,0,236,0,0,0,0,
0,0.0000,18,0,332,0,0,0,0,
0,0.0000,18,0,686,0,0,0,0,
0,0.0000,44,0,512,0,0,0,0,
0,0.0000,43,0,422,0,0,0,0,
0,0.0000,43,0,369,0,0,0,0,
0,0.0000,56,0,500,0,0,0,0,
0,0.0000,55,0,274,0,0,0,0,
0,0.0000,43,0,620,0,0,0,0,
0,0.0000,68,0,413,0,0,0,0,
0,0.0000,41,0,598,0,0,8,598,
0,0.0000,55,0,468,0,0,0,0,
0,0.0000,94,0,195,0,0,0,0,
0,0.0000,72,0,348,0,0,9,348,
0,0.0000,63,0,435,0,0,9,350,
0,0.0000,79,0,394,0,0,0,0,
0,0.0000,90,0,286,0,0,0,0,
0,0.0000,94,0,528,0,0,0,0,
0,0.0000,142,0,304,0,0,0,0,
0,0.0000,12,0,728,0,0,10,349,
0,0.0000,7,0,733,0,0,10,583,
0,0.0000,146,0,577,0,0,0,0,
0,0.0000,126,0,409,0,0,0,0,
0,0.0000,126,0,542,0,0,0,0,
0,0.0000,256,0,407,0,0,0,0,
0,0.0000,284,0,341,0,0,0,0,
0,0.0000,68,0,509,0,0,11,508,
0,0.0000,278,0,513,0,0,0,0,
0,0.0000,65,0,383,0,0,11,793,
0,0.0000,313,0,478,0,0,0,0,
0,0.0000,527,0,656,0,0,0,0,
0,0.0000,318,0,315,0,0,12,315,
0,0.0000,476,0,457,0,0,0,0,
0,0.0000,456,0,710,0,0,0,0,
0,0.0000,461,0,311,0,0,0,0,
0,0.0000,472,0,669,0,0,0,0,
0,0.0000,970,0,446,0,0,0,0,
0,0.0000,232,0,352,0,0,13,268,
0,0.0000,162,0,301,0,0,13,395,
0,0.0000,415,0,328,0,0,13,328,
0,0.0000,16,0,569,0,0,13,414,
0,0.0000,948,0,358,0,0,0,0,
0,0.0000,396,0,663,0,0,14,459,
0,0.0000,1807,0,360,0,0,0,0,
0,0.0000,100,0,583,0,0,14,266,
0,0.0000,2553,0,679,0,0,0,0,
0,0.0000,505,0,548,0,0,14,335,
0,0.0000,232,0,426,0,0,14,269,
0,0.0000,4655,0,656,0,0,0,0,
0,0.0000,1208,0,488,0,0,15,301,
0,0.0000,383,0,482,0,0,15,236,
0,0.0000,918,0,585,0,0,15,632,
0,0.0000,175,0,365,0,0,15,325,
0,0.0000,88,0,481,0,0,15,223,
0,0.0000,500,0,473,0,0,16,319,
0,0.0000,662,0,405,0,0,16,392,
0,0.0000,119,0,573,0,0,16,510,
0,0.0000,1403,0,268,0,0,16,256,
0,0.0000,567,0,658,0,0,16,551,
0,0.0000,1405,0,567,0,0,16,330,
0,0.0000,1062,0,164,0,0,17,426,
0,0.0000,16058,0,706,0,0,0,0,
0,0.0000,1041,0,408,0,0,17,283,
0,0.0000,3843,0,568,0,0,17,271,
0,0.0000,337,0,414,0,0,17,310,
0,0.0000,276,0,478,0,0,17,361,
0,0.0000,11773,0,549,0,0,18,389,
0,0.0000,589,0,664,0,0,18,563,
0,0.0000,199,0,301,0,0,18,256,
0,0.0000,555,0,378,0,0,18,278,
0,0.0000,124,0,554,0,0,18,356,
0,0.0000,522,0,663,0,0,18,81,
0,0.0000,281,0,510,0,0,19,298,
0,0.0000,352,0,436,0,0,19,365,
0,0.0000,434,0,357,0,0,19,264,
0,0.0000,131,0,473,0,0,19,278,
0,0.0000,248,0,444,0,0,19,346,
0,0.0000,535,0,311,0,0,19,311,
0,0.0000,930,0,566,0,0,20,325,
0,0.0000,1147,0,635,0,0,20,608,
0,0.0000,239,0,568,0,0,20,494,
0,0.0000,2272,0,498,0,0,20,271,
0,0.0000,226,0,567,0,0,20,319,
0,0.0000,400,0,688,0,0,20,534,
0,0.0000,421,0,556,0,0,21,456,
0,0.0000,240,0,488,0,0,21,303,
0,0.0000,862,0,388,0,0,21,325,
0,0.0000,8,0,893,0,0,0,0,
0,0.0000,9,0,353,0,0,0,0,
0,0.0000,13,0,375,0,0,0,0,
0,0.0000,16,0,372,0,0,0,0,
0,0.0000,13,0,144,0,0,0,0,
0,0.0000,9,0,500,0,0,0,0,
0,0.0000,24,0,555,0,0,0,0,
0,0.0000,11,0,694,0,0,0,0,
0,0.0000,24,0,678,0,0,0,0,
0,0.0000,12,0,845,0,0,0,0,
0,0.0000,12,0,645,0,0,0,0,
0,0.0000,10,0,365,0,0,0,0,
0,0.0000,36,0,488,0,0,0,0,
0,0.0000,43,0,236,0,0,0,0,
0,0.0000,43,0,332,0,0,0,0,
0,0.0000,23,0,686,0,0,0,0,
0,0.0000,44,0,512,0,0,0,0,
0,0.0000,43,0,422,0,0,0,0,
0,0.0000,56,0,369,0,0,0,0,
0,0.0000,60,0,500,0,0,8,267,
0,0.0000,56,0,274,0,0,0,0,
0,0.0000,55,0,620,0,0,0,0,
0,0.0000,42,0,413,0,0,0,0,
0,0.0000,54,0,598,0,0,0,0,
0,0.0000,53,0,468,0,0,0,0,
0,0.0000,68,0,195,0,0,0,0,
0,0.0000,80,0,348,0,0,0,0,
0,0.0000,89,0,435,0,0,0,0,
0,0.0000,187,0,394,0,0,0,0,
0,0.0000,76,0,286,0,0,0,0,
0,0.0000,77,0,528,0,0,0,0,
0,0.0000,47,0,304,0,0,10,304,
0,0.0000,133,0,728,0,0,0,0,
0,0.0000,209,0,733,0,0,0,0,
0,0.0000,133,0,577,0,0,0,0,
0,0.0000,134,0,409,0,0,0,0,
0,0.0000,120,0,542,0,0,0,0,
0,0.0000,231,0,407,0,0,11,292,
0,0.0000,262,0,341,0,0,0,0,
0,0.0000,52,0,509,0,0,11,509,
0,0.0000,287,0,513,0,0,0,0,
0,0.0000,261,0,383,0,0,0,0,
0,0.0000,241,0,478,0,0,0,0,
0,0.0000,473,0,656,0,0,0,0,
0,0.0000,223,0,315,0,0,12,236,
